'Page Number','Arabic Word','English Word','URL to Arabic Audio','Verse'
'273','لِيَكْفُرُوا۟','So as to deny','https://audio.qurancdn.com/wbw/016_055_001.mp3','لِيَكْفُرُوا۟ بِمَآ ءَاتَيْنَـٰهُمْ ۚ فَتَمَتَّعُوا۟ ۖ فَسَوْفَ تَعْلَمُونَ'
'273','بِمَآ','that which','https://audio.qurancdn.com/wbw/016_055_002.mp3','لِيَكْفُرُوا۟ بِمَآ ءَاتَيْنَـٰهُمْ ۚ فَتَمَتَّعُوا۟ ۖ فَسَوْفَ تَعْلَمُونَ'
'273','ءَاتَيْنَـٰهُمْ ۚ','We have given them','https://audio.qurancdn.com/wbw/016_055_003.mp3','لِيَكْفُرُوا۟ بِمَآ ءَاتَيْنَـٰهُمْ ۚ فَتَمَتَّعُوا۟ ۖ فَسَوْفَ تَعْلَمُونَ'
'273','فَتَمَتَّعُوا۟ ۖ','Then enjoy yourselves','https://audio.qurancdn.com/wbw/016_055_005.mp3','لِيَكْفُرُوا۟ بِمَآ ءَاتَيْنَـٰهُمْ ۚ فَتَمَتَّعُوا۟ ۖ فَسَوْفَ تَعْلَمُونَ'
'273','فَسَوْفَ','soon','https://audio.qurancdn.com/wbw/016_055_007.mp3','لِيَكْفُرُوا۟ بِمَآ ءَاتَيْنَـٰهُمْ ۚ فَتَمَتَّعُوا۟ ۖ فَسَوْفَ تَعْلَمُونَ'
'273','تَعْلَمُونَ','you will know','https://audio.qurancdn.com/wbw/016_055_008.mp3','لِيَكْفُرُوا۟ بِمَآ ءَاتَيْنَـٰهُمْ ۚ فَتَمَتَّعُوا۟ ۖ فَسَوْفَ تَعْلَمُونَ'
'273','وَيَجْعَلُونَ','And they assign','https://audio.qurancdn.com/wbw/016_056_001.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','لِمَا','to what','https://audio.qurancdn.com/wbw/016_056_002.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','لَا','not','https://audio.qurancdn.com/wbw/016_056_003.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','يَعْلَمُونَ','they know ','https://audio.qurancdn.com/wbw/016_056_004.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','نَصِيبًۭا','a portion','https://audio.qurancdn.com/wbw/016_056_005.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','مِّمَّا','of what','https://audio.qurancdn.com/wbw/016_056_006.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','رَزَقْنَـٰهُمْ ۗ','We have provided them','https://audio.qurancdn.com/wbw/016_056_007.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','تَٱللَّهِ','By Allah','https://audio.qurancdn.com/wbw/016_056_009.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','لَتُسْـَٔلُنَّ','surely you will be asked','https://audio.qurancdn.com/wbw/016_056_010.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','عَمَّا','about what','https://audio.qurancdn.com/wbw/016_056_011.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','كُنتُمْ','you used (to)','https://audio.qurancdn.com/wbw/016_056_012.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','تَفْتَرُونَ','invent','https://audio.qurancdn.com/wbw/016_056_013.mp3','وَيَجْعَلُونَ لِمَا لَا يَعْلَمُونَ نَصِيبًا مِّمَّا رَزَقْنَـٰهُمْ ۗ تَٱللَّهِ لَتُسْـَٔلُنَّ عَمَّا كُنتُمْ تَفْتَرُونَ'
'273','وَيَجْعَلُونَ','And they assign','https://audio.qurancdn.com/wbw/016_057_001.mp3','وَيَجْعَلُونَ لِلَّهِ ٱلْبَنَـٰتِ سُبْحَـٰنَهُۥ ۙ وَلَهُم مَّا يَشْتَهُونَ'
'273','لِلَّهِ','to Allah','https://audio.qurancdn.com/wbw/016_057_002.mp3','وَيَجْعَلُونَ لِلَّهِ ٱلْبَنَـٰتِ سُبْحَـٰنَهُۥ ۙ وَلَهُم مَّا يَشْتَهُونَ'
'273','ٱلْبَنَـٰتِ','daughters','https://audio.qurancdn.com/wbw/016_057_003.mp3','وَيَجْعَلُونَ لِلَّهِ ٱلْبَنَـٰتِ سُبْحَـٰنَهُۥ ۙ وَلَهُم مَّا يَشْتَهُونَ'
'273','سُبْحَـٰنَهُۥ ۙ','Glory be to Him','https://audio.qurancdn.com/wbw/016_057_004.mp3','وَيَجْعَلُونَ لِلَّهِ ٱلْبَنَـٰتِ سُبْحَـٰنَهُۥ ۙ وَلَهُم مَّا يَشْتَهُونَ'
'273','وَلَهُم','And for them','https://audio.qurancdn.com/wbw/016_057_006.mp3','وَيَجْعَلُونَ لِلَّهِ ٱلْبَنَـٰتِ سُبْحَـٰنَهُۥ ۙ وَلَهُم مَّا يَشْتَهُونَ'
'273','مَّا','(is) what','https://audio.qurancdn.com/wbw/016_057_007.mp3','وَيَجْعَلُونَ لِلَّهِ ٱلْبَنَـٰتِ سُبْحَـٰنَهُۥ ۙ وَلَهُم مَّا يَشْتَهُونَ'
'273','يَشْتَهُونَ','they desire','https://audio.qurancdn.com/wbw/016_057_008.mp3','وَيَجْعَلُونَ لِلَّهِ ٱلْبَنَـٰتِ سُبْحَـٰنَهُۥ ۙ وَلَهُم مَّا يَشْتَهُونَ'
'273','وَإِذَا','And when','https://audio.qurancdn.com/wbw/016_058_001.mp3','وَإِذَا بُشِّرَ أَحَدُهُم بِٱلْأُنثَىٰ ظَلَّ وَجْهُهُۥ مُسْوَدًّا وَهُوَ كَظِيمٌ'
'273','بُشِّرَ','is given good news','https://audio.qurancdn.com/wbw/016_058_002.mp3','وَإِذَا بُشِّرَ أَحَدُهُم بِٱلْأُنثَىٰ ظَلَّ وَجْهُهُۥ مُسْوَدًّا وَهُوَ كَظِيمٌ'
'273','أَحَدُهُم','(to) one of them','https://audio.qurancdn.com/wbw/016_058_003.mp3','وَإِذَا بُشِّرَ أَحَدُهُم بِٱلْأُنثَىٰ ظَلَّ وَجْهُهُۥ مُسْوَدًّا وَهُوَ كَظِيمٌ'
'273','بِٱلْأُنثَىٰ','of a female','https://audio.qurancdn.com/wbw/016_058_004.mp3','وَإِذَا بُشِّرَ أَحَدُهُم بِٱلْأُنثَىٰ ظَلَّ وَجْهُهُۥ مُسْوَدًّا وَهُوَ كَظِيمٌ'
'273','ظَلَّ','turns','https://audio.qurancdn.com/wbw/016_058_005.mp3','وَإِذَا بُشِّرَ أَحَدُهُم بِٱلْأُنثَىٰ ظَلَّ وَجْهُهُۥ مُسْوَدًّا وَهُوَ كَظِيمٌ'
'273','وَجْهُهُۥ','his face','https://audio.qurancdn.com/wbw/016_058_006.mp3','وَإِذَا بُشِّرَ أَحَدُهُم بِٱلْأُنثَىٰ ظَلَّ وَجْهُهُۥ مُسْوَدًّا وَهُوَ كَظِيمٌ'
