'Page Number','Arabic Word','English Word','URL to Arabic Audio','Verse'
'564','نٓ ۚ','Nun','https://audio.qurancdn.com/wbw/068_001_001.mp3',' نٓ ۚ وَٱلْقَلَمِ وَمَا يَسْطُرُونَ'
'564','وَٱلْقَلَمِ','By the pen','https://audio.qurancdn.com/wbw/068_001_003.mp3',' نٓ ۚ وَٱلْقَلَمِ وَمَا يَسْطُرُونَ'
'564','وَمَا','and what','https://audio.qurancdn.com/wbw/068_001_004.mp3',' نٓ ۚ وَٱلْقَلَمِ وَمَا يَسْطُرُونَ'
'564','يَسْطُرُونَ','they write','https://audio.qurancdn.com/wbw/068_001_005.mp3',' نٓ ۚ وَٱلْقَلَمِ وَمَا يَسْطُرُونَ'
'564','مَآ','Not','https://audio.qurancdn.com/wbw/068_002_001.mp3','مَآ أَنتَ بِنِعْمَةِ رَبِّكَ بِمَجْنُونٍ'
'564','أَنتَ','you (are)','https://audio.qurancdn.com/wbw/068_002_002.mp3','مَآ أَنتَ بِنِعْمَةِ رَبِّكَ بِمَجْنُونٍ'
'564','بِنِعْمَةِ','by (the) Grace','https://audio.qurancdn.com/wbw/068_002_003.mp3','مَآ أَنتَ بِنِعْمَةِ رَبِّكَ بِمَجْنُونٍ'
'564','رَبِّكَ','(of) your Lord','https://audio.qurancdn.com/wbw/068_002_004.mp3','مَآ أَنتَ بِنِعْمَةِ رَبِّكَ بِمَجْنُونٍ'
'564','بِمَجْنُونٍۢ','a madman','https://audio.qurancdn.com/wbw/068_002_005.mp3','مَآ أَنتَ بِنِعْمَةِ رَبِّكَ بِمَجْنُونٍ'
'564','وَإِنَّ','And indeed','https://audio.qurancdn.com/wbw/068_003_001.mp3','وَإِنَّ لَكَ لَأَجْرًا غَيْرَ مَمْنُونٍ'
'564','لَكَ','for you','https://audio.qurancdn.com/wbw/068_003_002.mp3','وَإِنَّ لَكَ لَأَجْرًا غَيْرَ مَمْنُونٍ'
'564','لَأَجْرًا','surely (is) a reward','https://audio.qurancdn.com/wbw/068_003_003.mp3','وَإِنَّ لَكَ لَأَجْرًا غَيْرَ مَمْنُونٍ'
'564','غَيْرَ','without','https://audio.qurancdn.com/wbw/068_003_004.mp3','وَإِنَّ لَكَ لَأَجْرًا غَيْرَ مَمْنُونٍ'
'564','مَمْنُونٍۢ','end','https://audio.qurancdn.com/wbw/068_003_005.mp3','وَإِنَّ لَكَ لَأَجْرًا غَيْرَ مَمْنُونٍ'
'564','وَإِنَّكَ',"'And indeed, you'",'https://audio.qurancdn.com/wbw/068_004_001.mp3','وَإِنَّكَ لَعَلَىٰ خُلُقٍ عَظِيمٍ'
'564','لَعَلَىٰ','surely (are)','https://audio.qurancdn.com/wbw/068_004_002.mp3','وَإِنَّكَ لَعَلَىٰ خُلُقٍ عَظِيمٍ'
'564','خُلُقٍ','(of) a moral character','https://audio.qurancdn.com/wbw/068_004_003.mp3','وَإِنَّكَ لَعَلَىٰ خُلُقٍ عَظِيمٍ'
'564','عَظِيمٍۢ','great','https://audio.qurancdn.com/wbw/068_004_004.mp3','وَإِنَّكَ لَعَلَىٰ خُلُقٍ عَظِيمٍ'
'564','فَسَتُبْصِرُ','So you will see','https://audio.qurancdn.com/wbw/068_005_001.mp3','فَسَتُبْصِرُ وَيُبْصِرُونَ'
'564','وَيُبْصِرُونَ','and they will see','https://audio.qurancdn.com/wbw/068_005_002.mp3','فَسَتُبْصِرُ وَيُبْصِرُونَ'
'564','بِأَييِّكُمُ','Which of you','https://audio.qurancdn.com/wbw/068_006_001.mp3','بِأَييِّكُمُ ٱلْمَفْتُونُ'
'564','ٱلْمَفْتُونُ','(is) the afflicted one','https://audio.qurancdn.com/wbw/068_006_002.mp3','بِأَييِّكُمُ ٱلْمَفْتُونُ'
'564','إِنَّ','Indeed','https://audio.qurancdn.com/wbw/068_007_001.mp3','إِنَّ رَبَّكَ هُوَ أَعْلَمُ بِمَن ضَلَّ عَن سَبِيلِهِۦ وَهُوَ أَعْلَمُ بِٱلْمُهْتَدِينَ'
'564','رَبَّكَ','your Lord','https://audio.qurancdn.com/wbw/068_007_002.mp3','إِنَّ رَبَّكَ هُوَ أَعْلَمُ بِمَن ضَلَّ عَن سَبِيلِهِۦ وَهُوَ أَعْلَمُ بِٱلْمُهْتَدِينَ'
'564','هُوَ','He','https://audio.qurancdn.com/wbw/068_007_003.mp3','إِنَّ رَبَّكَ هُوَ أَعْلَمُ بِمَن ضَلَّ عَن سَبِيلِهِۦ وَهُوَ أَعْلَمُ بِٱلْمُهْتَدِينَ'
