'Page Number','Arabic Word','English Word','URL to Arabic Audio','Verse'
'446','وَٱلصَّـٰٓفَّـٰتِ','By those lined','https://audio.qurancdn.com/wbw/037_001_001.mp3',' وَٱلصَّـٰٓفَّـٰتِ صَفًّا'
'446','صَفًّۭا','(in) rows','https://audio.qurancdn.com/wbw/037_001_002.mp3',' وَٱلصَّـٰٓفَّـٰتِ صَفًّا'
'446','فَٱلزَّٰجِرَٰتِ','And those who drive','https://audio.qurancdn.com/wbw/037_002_001.mp3','فَٱلزَّٰجِرَٰتِ زَجْرًا'
'446','زَجْرًۭا','strongly','https://audio.qurancdn.com/wbw/037_002_002.mp3','فَٱلزَّٰجِرَٰتِ زَجْرًا'
'446','فَٱلتَّـٰلِيَـٰتِ','And those who recite','https://audio.qurancdn.com/wbw/037_003_001.mp3','فَٱلتَّـٰلِيَـٰتِ ذِكْرًا'
'446','ذِكْرًا','(the) Message','https://audio.qurancdn.com/wbw/037_003_002.mp3','فَٱلتَّـٰلِيَـٰتِ ذِكْرًا'
'446','إِنَّ','Indeed','https://audio.qurancdn.com/wbw/037_004_001.mp3','إِنَّ إِلَـٰهَكُمْ لَوَٰحِدٌ'
'446','إِلَـٰهَكُمْ','your Lord','https://audio.qurancdn.com/wbw/037_004_002.mp3','إِنَّ إِلَـٰهَكُمْ لَوَٰحِدٌ'
'446','لَوَٰحِدٌۭ','(is) surely One','https://audio.qurancdn.com/wbw/037_004_003.mp3','إِنَّ إِلَـٰهَكُمْ لَوَٰحِدٌ'
'446','رَّبُّ','Lord','https://audio.qurancdn.com/wbw/037_005_001.mp3','رَّبُّ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَا وَرَبُّ ٱلْمَشَـٰرِقِ'
'446','ٱلسَّمَـٰوَٰتِ','(of) the heavens','https://audio.qurancdn.com/wbw/037_005_002.mp3','رَّبُّ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَا وَرَبُّ ٱلْمَشَـٰرِقِ'
'446','وَٱلْأَرْضِ','and the earth','https://audio.qurancdn.com/wbw/037_005_003.mp3','رَّبُّ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَا وَرَبُّ ٱلْمَشَـٰرِقِ'
'446','وَمَا','and what','https://audio.qurancdn.com/wbw/037_005_004.mp3','رَّبُّ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَا وَرَبُّ ٱلْمَشَـٰرِقِ'
'446','بَيْنَهُمَا','(is) between both of them','https://audio.qurancdn.com/wbw/037_005_005.mp3','رَّبُّ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَا وَرَبُّ ٱلْمَشَـٰرِقِ'
'446','وَرَبُّ','and Lord','https://audio.qurancdn.com/wbw/037_005_006.mp3','رَّبُّ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَا وَرَبُّ ٱلْمَشَـٰرِقِ'
'446','ٱلْمَشَـٰرِقِ','(of) each point of sunrise','https://audio.qurancdn.com/wbw/037_005_007.mp3','رَّبُّ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضِ وَمَا بَيْنَهُمَا وَرَبُّ ٱلْمَشَـٰرِقِ'
'446','إِنَّا',"'Indeed, We'",'https://audio.qurancdn.com/wbw/037_006_001.mp3','إِنَّا زَيَّنَّا ٱلسَّمَآءَ ٱلدُّنْيَا بِزِينَةٍ ٱلْكَوَاكِبِ'
'446','زَيَّنَّا','[We] adorned','https://audio.qurancdn.com/wbw/037_006_002.mp3','إِنَّا زَيَّنَّا ٱلسَّمَآءَ ٱلدُّنْيَا بِزِينَةٍ ٱلْكَوَاكِبِ'
'446','ٱلسَّمَآءَ','the sky','https://audio.qurancdn.com/wbw/037_006_003.mp3','إِنَّا زَيَّنَّا ٱلسَّمَآءَ ٱلدُّنْيَا بِزِينَةٍ ٱلْكَوَاكِبِ'
'446','ٱلدُّنْيَا','[the world]','https://audio.qurancdn.com/wbw/037_006_004.mp3','إِنَّا زَيَّنَّا ٱلسَّمَآءَ ٱلدُّنْيَا بِزِينَةٍ ٱلْكَوَاكِبِ'
'446','بِزِينَةٍ','with an adornment','https://audio.qurancdn.com/wbw/037_006_005.mp3','إِنَّا زَيَّنَّا ٱلسَّمَآءَ ٱلدُّنْيَا بِزِينَةٍ ٱلْكَوَاكِبِ'
'446','ٱلْكَوَاكِبِ','(of) the stars','https://audio.qurancdn.com/wbw/037_006_006.mp3','إِنَّا زَيَّنَّا ٱلسَّمَآءَ ٱلدُّنْيَا بِزِينَةٍ ٱلْكَوَاكِبِ'
'446','وَحِفْظًۭا','And (to) guard','https://audio.qurancdn.com/wbw/037_007_001.mp3','وَحِفْظًا مِّن كُلِّ شَيْطَـٰنٍ مَّارِدٍ'
'446','مِّن','against','https://audio.qurancdn.com/wbw/037_007_002.mp3','وَحِفْظًا مِّن كُلِّ شَيْطَـٰنٍ مَّارِدٍ'
'446','كُلِّ','every','https://audio.qurancdn.com/wbw/037_007_003.mp3','وَحِفْظًا مِّن كُلِّ شَيْطَـٰنٍ مَّارِدٍ'
'446','شَيْطَـٰنٍۢ','devil','https://audio.qurancdn.com/wbw/037_007_004.mp3','وَحِفْظًا مِّن كُلِّ شَيْطَـٰنٍ مَّارِدٍ'
'446','مَّارِدٍۢ','rebellious','https://audio.qurancdn.com/wbw/037_007_005.mp3','وَحِفْظًا مِّن كُلِّ شَيْطَـٰنٍ مَّارِدٍ'
'446','لَّا','Not','https://audio.qurancdn.com/wbw/037_008_001.mp3','لَّا يَسَّمَّعُونَ إِلَى ٱلْمَلَإِ ٱلْأَعْلَىٰ وَيُقْذَفُونَ مِن كُلِّ جَانِبٍ'
'446','يَسَّمَّعُونَ','they may listen','https://audio.qurancdn.com/wbw/037_008_002.mp3','لَّا يَسَّمَّعُونَ إِلَى ٱلْمَلَإِ ٱلْأَعْلَىٰ وَيُقْذَفُونَ مِن كُلِّ جَانِبٍ'
'446','إِلَى','to','https://audio.qurancdn.com/wbw/037_008_003.mp3','لَّا يَسَّمَّعُونَ إِلَى ٱلْمَلَإِ ٱلْأَعْلَىٰ وَيُقْذَفُونَ مِن كُلِّ جَانِبٍ'
'446','ٱلْمَلَإِ','the assembly','https://audio.qurancdn.com/wbw/037_008_004.mp3','لَّا يَسَّمَّعُونَ إِلَى ٱلْمَلَإِ ٱلْأَعْلَىٰ وَيُقْذَفُونَ مِن كُلِّ جَانِبٍ'
'446','ٱلْأَعْلَىٰ','[the] exalted','https://audio.qurancdn.com/wbw/037_008_005.mp3','لَّا يَسَّمَّعُونَ إِلَى ٱلْمَلَإِ ٱلْأَعْلَىٰ وَيُقْذَفُونَ مِن كُلِّ جَانِبٍ'
'446','وَيُقْذَفُونَ','are pelted','https://audio.qurancdn.com/wbw/037_008_006.mp3','لَّا يَسَّمَّعُونَ إِلَى ٱلْمَلَإِ ٱلْأَعْلَىٰ وَيُقْذَفُونَ مِن كُلِّ جَانِبٍ'
'446','مِن','from','https://audio.qurancdn.com/wbw/037_008_007.mp3','لَّا يَسَّمَّعُونَ إِلَى ٱلْمَلَإِ ٱلْأَعْلَىٰ وَيُقْذَفُونَ مِن كُلِّ جَانِبٍ'
'446','كُلِّ','every','https://audio.qurancdn.com/wbw/037_008_008.mp3','لَّا يَسَّمَّعُونَ إِلَى ٱلْمَلَإِ ٱلْأَعْلَىٰ وَيُقْذَفُونَ مِن كُلِّ جَانِبٍ'
'446','جَانِبٍۢ','side','https://audio.qurancdn.com/wbw/037_008_009.mp3','لَّا يَسَّمَّعُونَ إِلَى ٱلْمَلَإِ ٱلْأَعْلَىٰ وَيُقْذَفُونَ مِن كُلِّ جَانِبٍ'
'446','دُحُورًۭا ۖ','Repelled','https://audio.qurancdn.com/wbw/037_009_001.mp3','دُحُورًا ۖ وَلَهُمْ عَذَابٌ وَاصِبٌ'
'446','وَلَهُمْ','and for them','https://audio.qurancdn.com/wbw/037_009_003.mp3','دُحُورًا ۖ وَلَهُمْ عَذَابٌ وَاصِبٌ'
'446','عَذَابٌۭ','(is) a punishment','https://audio.qurancdn.com/wbw/037_009_004.mp3','دُحُورًا ۖ وَلَهُمْ عَذَابٌ وَاصِبٌ'
'446','وَاصِبٌ','perpetual','https://audio.qurancdn.com/wbw/037_009_005.mp3','دُحُورًا ۖ وَلَهُمْ عَذَابٌ وَاصِبٌ'
'446','إِلَّا','Except','https://audio.qurancdn.com/wbw/037_010_001.mp3','إِلَّا مَنْ خَطِفَ ٱلْخَطْفَةَ فَأَتْبَعَهُۥ شِهَابٌ ثَاقِبٌ'
'446','مَنْ','(him) who','https://audio.qurancdn.com/wbw/037_010_002.mp3','إِلَّا مَنْ خَطِفَ ٱلْخَطْفَةَ فَأَتْبَعَهُۥ شِهَابٌ ثَاقِبٌ'
'446','خَطِفَ','snatches','https://audio.qurancdn.com/wbw/037_010_003.mp3','إِلَّا مَنْ خَطِفَ ٱلْخَطْفَةَ فَأَتْبَعَهُۥ شِهَابٌ ثَاقِبٌ'
'446','ٱلْخَطْفَةَ','(by) theft','https://audio.qurancdn.com/wbw/037_010_004.mp3','إِلَّا مَنْ خَطِفَ ٱلْخَطْفَةَ فَأَتْبَعَهُۥ شِهَابٌ ثَاقِبٌ'
'446','فَأَتْبَعَهُۥ','but follows him','https://audio.qurancdn.com/wbw/037_010_005.mp3','إِلَّا مَنْ خَطِفَ ٱلْخَطْفَةَ فَأَتْبَعَهُۥ شِهَابٌ ثَاقِبٌ'
'446','شِهَابٌۭ','a burning flame','https://audio.qurancdn.com/wbw/037_010_006.mp3','إِلَّا مَنْ خَطِفَ ٱلْخَطْفَةَ فَأَتْبَعَهُۥ شِهَابٌ ثَاقِبٌ'
'446','ثَاقِبٌۭ','piercing','https://audio.qurancdn.com/wbw/037_010_007.mp3','إِلَّا مَنْ خَطِفَ ٱلْخَطْفَةَ فَأَتْبَعَهُۥ شِهَابٌ ثَاقِبٌ'
'446','فَٱسْتَفْتِهِمْ','Then ask them','https://audio.qurancdn.com/wbw/037_011_001.mp3','فَٱسْتَفْتِهِمْ أَهُمْ أَشَدُّ خَلْقًا أَم مَّنْ خَلَقْنَآ ۚ إِنَّا خَلَقْنَـٰهُم مِّن طِينٍ لَّازِبٍۭ'
'446','أَهُمْ','Are they','https://audio.qurancdn.com/wbw/037_011_002.mp3','فَٱسْتَفْتِهِمْ أَهُمْ أَشَدُّ خَلْقًا أَم مَّنْ خَلَقْنَآ ۚ إِنَّا خَلَقْنَـٰهُم مِّن طِينٍ لَّازِبٍۭ'
'446','أَشَدُّ','a stronger','https://audio.qurancdn.com/wbw/037_011_003.mp3','فَٱسْتَفْتِهِمْ أَهُمْ أَشَدُّ خَلْقًا أَم مَّنْ خَلَقْنَآ ۚ إِنَّا خَلَقْنَـٰهُم مِّن طِينٍ لَّازِبٍۭ'
'446','خَلْقًا','creation','https://audio.qurancdn.com/wbw/037_011_004.mp3','فَٱسْتَفْتِهِمْ أَهُمْ أَشَدُّ خَلْقًا أَم مَّنْ خَلَقْنَآ ۚ إِنَّا خَلَقْنَـٰهُم مِّن طِينٍ لَّازِبٍۭ'
'446','أَم','or','https://audio.qurancdn.com/wbw/037_011_005.mp3','فَٱسْتَفْتِهِمْ أَهُمْ أَشَدُّ خَلْقًا أَم مَّنْ خَلَقْنَآ ۚ إِنَّا خَلَقْنَـٰهُم مِّن طِينٍ لَّازِبٍۭ'
'446','مَّنْ','(those) whom','https://audio.qurancdn.com/wbw/037_011_006.mp3','فَٱسْتَفْتِهِمْ أَهُمْ أَشَدُّ خَلْقًا أَم مَّنْ خَلَقْنَآ ۚ إِنَّا خَلَقْنَـٰهُم مِّن طِينٍ لَّازِبٍۭ'
'446','خَلَقْنَآ ۚ','We have created','https://audio.qurancdn.com/wbw/037_011_007.mp3','فَٱسْتَفْتِهِمْ أَهُمْ أَشَدُّ خَلْقًا أَم مَّنْ خَلَقْنَآ ۚ إِنَّا خَلَقْنَـٰهُم مِّن طِينٍ لَّازِبٍۭ'
'446','إِنَّا',"'Indeed, We'",'https://audio.qurancdn.com/wbw/037_011_009.mp3','فَٱسْتَفْتِهِمْ أَهُمْ أَشَدُّ خَلْقًا أَم مَّنْ خَلَقْنَآ ۚ إِنَّا خَلَقْنَـٰهُم مِّن طِينٍ لَّازِبٍۭ'
