'Page Number','Arabic Word','English Word','URL to Arabic Audio','Verse'
'580','وَٱلْمُرْسَلَـٰتِ','By the ones sent forth','https://audio.qurancdn.com/wbw/077_001_001.mp3',' وَٱلْمُرْسَلَـٰتِ عُرْفًا'
'580','عُرْفًۭا','one after another','https://audio.qurancdn.com/wbw/077_001_002.mp3',' وَٱلْمُرْسَلَـٰتِ عُرْفًا'
'580','فَٱلْعَـٰصِفَـٰتِ','And the winds that blow','https://audio.qurancdn.com/wbw/077_002_001.mp3','فَٱلْعَـٰصِفَـٰتِ عَصْفًا'
'580','عَصْفًۭا','violently','https://audio.qurancdn.com/wbw/077_002_002.mp3','فَٱلْعَـٰصِفَـٰتِ عَصْفًا'
'580','وَٱلنَّـٰشِرَٰتِ','And the ones that scatter','https://audio.qurancdn.com/wbw/077_003_001.mp3','وَٱلنَّـٰشِرَٰتِ نَشْرًا'
'580','نَشْرًۭا','far and wide','https://audio.qurancdn.com/wbw/077_003_002.mp3','وَٱلنَّـٰشِرَٰتِ نَشْرًا'
'580','فَٱلْفَـٰرِقَـٰتِ','And those who separate','https://audio.qurancdn.com/wbw/077_004_001.mp3','فَٱلْفَـٰرِقَـٰتِ فَرْقًا'
'580','فَرْقًۭا','(by the) Criterion','https://audio.qurancdn.com/wbw/077_004_002.mp3','فَٱلْفَـٰرِقَـٰتِ فَرْقًا'
'580','فَٱلْمُلْقِيَـٰتِ','And those who bring down','https://audio.qurancdn.com/wbw/077_005_001.mp3','فَٱلْمُلْقِيَـٰتِ ذِكْرًا'
'580','ذِكْرًا','(the) Reminder','https://audio.qurancdn.com/wbw/077_005_002.mp3','فَٱلْمُلْقِيَـٰتِ ذِكْرًا'
'580','عُذْرًا','(As) justification','https://audio.qurancdn.com/wbw/077_006_001.mp3','عُذْرًا أَوْ نُذْرًا'
'580','أَوْ','or','https://audio.qurancdn.com/wbw/077_006_002.mp3','عُذْرًا أَوْ نُذْرًا'
'580','نُذْرًا','warning','https://audio.qurancdn.com/wbw/077_006_003.mp3','عُذْرًا أَوْ نُذْرًا'
'580','إِنَّمَا',"'Indeed, what'",'https://audio.qurancdn.com/wbw/077_007_001.mp3','إِنَّمَا تُوعَدُونَ لَوَٰقِعٌ'
'580','تُوعَدُونَ','you are promised','https://audio.qurancdn.com/wbw/077_007_002.mp3','إِنَّمَا تُوعَدُونَ لَوَٰقِعٌ'
'580','لَوَٰقِعٌۭ','will surely occur','https://audio.qurancdn.com/wbw/077_007_003.mp3','إِنَّمَا تُوعَدُونَ لَوَٰقِعٌ'
'580','فَإِذَا','So when','https://audio.qurancdn.com/wbw/077_008_001.mp3','فَإِذَا ٱلنُّجُومُ طُمِسَتْ'
'580','ٱلنُّجُومُ','the stars','https://audio.qurancdn.com/wbw/077_008_002.mp3','فَإِذَا ٱلنُّجُومُ طُمِسَتْ'
'580','طُمِسَتْ','are obliterated','https://audio.qurancdn.com/wbw/077_008_003.mp3','فَإِذَا ٱلنُّجُومُ طُمِسَتْ'
'580','وَإِذَا','And when','https://audio.qurancdn.com/wbw/077_009_001.mp3','وَإِذَا ٱلسَّمَآءُ فُرِجَتْ'
'580','ٱلسَّمَآءُ','the heaven','https://audio.qurancdn.com/wbw/077_009_002.mp3','وَإِذَا ٱلسَّمَآءُ فُرِجَتْ'
'580','فُرِجَتْ','is cleft asunder','https://audio.qurancdn.com/wbw/077_009_003.mp3','وَإِذَا ٱلسَّمَآءُ فُرِجَتْ'
'580','وَإِذَا','And when','https://audio.qurancdn.com/wbw/077_010_001.mp3','وَإِذَا ٱلْجِبَالُ نُسِفَتْ'
'580','ٱلْجِبَالُ','the mountains','https://audio.qurancdn.com/wbw/077_010_002.mp3','وَإِذَا ٱلْجِبَالُ نُسِفَتْ'
'580','نُسِفَتْ','are blown away','https://audio.qurancdn.com/wbw/077_010_003.mp3','وَإِذَا ٱلْجِبَالُ نُسِفَتْ'
'580','وَإِذَا','And when','https://audio.qurancdn.com/wbw/077_011_001.mp3','وَإِذَا ٱلرُّسُلُ أُقِّتَتْ'
'580','ٱلرُّسُلُ','the Messengers','https://audio.qurancdn.com/wbw/077_011_002.mp3','وَإِذَا ٱلرُّسُلُ أُقِّتَتْ'
'580','أُقِّتَتْ','are gathered to their appointed time','https://audio.qurancdn.com/wbw/077_011_003.mp3','وَإِذَا ٱلرُّسُلُ أُقِّتَتْ'
'580','لِأَىِّ','For what','https://audio.qurancdn.com/wbw/077_012_001.mp3','لِأَىِّ يَوْمٍ أُجِّلَتْ'
'580','يَوْمٍ','Day','https://audio.qurancdn.com/wbw/077_012_002.mp3','لِأَىِّ يَوْمٍ أُجِّلَتْ'
'580','أُجِّلَتْ','are (these) postponed','https://audio.qurancdn.com/wbw/077_012_003.mp3','لِأَىِّ يَوْمٍ أُجِّلَتْ'
'580','لِيَوْمِ','For (the) Day','https://audio.qurancdn.com/wbw/077_013_001.mp3','لِيَوْمِ ٱلْفَصْلِ'
'580','ٱلْفَصْلِ','(of) Judgment','https://audio.qurancdn.com/wbw/077_013_002.mp3','لِيَوْمِ ٱلْفَصْلِ'
'580','وَمَآ','And what','https://audio.qurancdn.com/wbw/077_014_001.mp3','وَمَآ أَدْرَىٰكَ مَا يَوْمُ ٱلْفَصْلِ'
'580','أَدْرَىٰكَ','will make you know','https://audio.qurancdn.com/wbw/077_014_002.mp3','وَمَآ أَدْرَىٰكَ مَا يَوْمُ ٱلْفَصْلِ'
'580','مَا','what','https://audio.qurancdn.com/wbw/077_014_003.mp3','وَمَآ أَدْرَىٰكَ مَا يَوْمُ ٱلْفَصْلِ'
'580','يَوْمُ','(is the) Day','https://audio.qurancdn.com/wbw/077_014_004.mp3','وَمَآ أَدْرَىٰكَ مَا يَوْمُ ٱلْفَصْلِ'
'580','ٱلْفَصْلِ','(of) the Judgment','https://audio.qurancdn.com/wbw/077_014_005.mp3','وَمَآ أَدْرَىٰكَ مَا يَوْمُ ٱلْفَصْلِ'
'580','وَيْلٌۭ','Woe','https://audio.qurancdn.com/wbw/077_015_001.mp3','وَيْلٌ يَوْمَئِذٍ لِّلْمُكَذِّبِينَ'
'580','يَوْمَئِذٍۢ','that Day','https://audio.qurancdn.com/wbw/077_015_002.mp3','وَيْلٌ يَوْمَئِذٍ لِّلْمُكَذِّبِينَ'
'580','لِّلْمُكَذِّبِينَ','to the deniers','https://audio.qurancdn.com/wbw/077_015_003.mp3','وَيْلٌ يَوْمَئِذٍ لِّلْمُكَذِّبِينَ'
'580','أَلَمْ','Did not','https://audio.qurancdn.com/wbw/077_016_001.mp3','أَلَمْ نُهْلِكِ ٱلْأَوَّلِينَ'
'580','نُهْلِكِ','We destroy','https://audio.qurancdn.com/wbw/077_016_002.mp3','أَلَمْ نُهْلِكِ ٱلْأَوَّلِينَ'
'580','ٱلْأَوَّلِينَ','the former (people)','https://audio.qurancdn.com/wbw/077_016_003.mp3','أَلَمْ نُهْلِكِ ٱلْأَوَّلِينَ'
'580','ثُمَّ','Then','https://audio.qurancdn.com/wbw/077_017_001.mp3','ثُمَّ نُتْبِعُهُمُ ٱلْـَٔاخِرِينَ'
'580','نُتْبِعُهُمُ','We follow them up','https://audio.qurancdn.com/wbw/077_017_002.mp3','ثُمَّ نُتْبِعُهُمُ ٱلْـَٔاخِرِينَ'
'580','ٱلْـَٔاخِرِينَ','(with) the later ones','https://audio.qurancdn.com/wbw/077_017_003.mp3','ثُمَّ نُتْبِعُهُمُ ٱلْـَٔاخِرِينَ'
'580','كَذَٰلِكَ','Thus','https://audio.qurancdn.com/wbw/077_018_001.mp3','كَذَٰلِكَ نَفْعَلُ بِٱلْمُجْرِمِينَ'
'580','نَفْعَلُ','We deal','https://audio.qurancdn.com/wbw/077_018_002.mp3','كَذَٰلِكَ نَفْعَلُ بِٱلْمُجْرِمِينَ'
'580','بِٱلْمُجْرِمِينَ','with the criminals','https://audio.qurancdn.com/wbw/077_018_003.mp3','كَذَٰلِكَ نَفْعَلُ بِٱلْمُجْرِمِينَ'
'580','وَيْلٌۭ','Woe','https://audio.qurancdn.com/wbw/077_019_001.mp3','وَيْلٌ يَوْمَئِذٍ لِّلْمُكَذِّبِينَ'
'580','يَوْمَئِذٍۢ','that Day','https://audio.qurancdn.com/wbw/077_019_002.mp3','وَيْلٌ يَوْمَئِذٍ لِّلْمُكَذِّبِينَ'
'580','لِّلْمُكَذِّبِينَ','to the deniers','https://audio.qurancdn.com/wbw/077_019_003.mp3','وَيْلٌ يَوْمَئِذٍ لِّلْمُكَذِّبِينَ'
'580','وَمِنَ','And of','https://audio.qurancdn.com/wbw/076_026_001.mp3','وَمِنَ ٱلَّيْلِ فَٱسْجُدْ لَهُۥ وَسَبِّحْهُ لَيْلًا طَوِيلًا'
'580','ٱلَّيْلِ','the night','https://audio.qurancdn.com/wbw/076_026_002.mp3','وَمِنَ ٱلَّيْلِ فَٱسْجُدْ لَهُۥ وَسَبِّحْهُ لَيْلًا طَوِيلًا'
'580','فَٱسْجُدْ','prostrate','https://audio.qurancdn.com/wbw/076_026_003.mp3','وَمِنَ ٱلَّيْلِ فَٱسْجُدْ لَهُۥ وَسَبِّحْهُ لَيْلًا طَوِيلًا'
'580','لَهُۥ','to Him','https://audio.qurancdn.com/wbw/076_026_004.mp3','وَمِنَ ٱلَّيْلِ فَٱسْجُدْ لَهُۥ وَسَبِّحْهُ لَيْلًا طَوِيلًا'
'580','وَسَبِّحْهُ','and glorify Him','https://audio.qurancdn.com/wbw/076_026_005.mp3','وَمِنَ ٱلَّيْلِ فَٱسْجُدْ لَهُۥ وَسَبِّحْهُ لَيْلًا طَوِيلًا'
'580','لَيْلًۭا','a night','https://audio.qurancdn.com/wbw/076_026_006.mp3','وَمِنَ ٱلَّيْلِ فَٱسْجُدْ لَهُۥ وَسَبِّحْهُ لَيْلًا طَوِيلًا'
'580','طَوِيلًا','long','https://audio.qurancdn.com/wbw/076_026_007.mp3','وَمِنَ ٱلَّيْلِ فَٱسْجُدْ لَهُۥ وَسَبِّحْهُ لَيْلًا طَوِيلًا'
'580','إِنَّ','Indeed','https://audio.qurancdn.com/wbw/076_027_001.mp3','إِنَّ هَـٰٓؤُلَآءِ يُحِبُّونَ ٱلْعَاجِلَةَ وَيَذَرُونَ وَرَآءَهُمْ يَوْمًا ثَقِيلًا'
'580','هَـٰٓؤُلَآءِ','these','https://audio.qurancdn.com/wbw/076_027_002.mp3','إِنَّ هَـٰٓؤُلَآءِ يُحِبُّونَ ٱلْعَاجِلَةَ وَيَذَرُونَ وَرَآءَهُمْ يَوْمًا ثَقِيلًا'
'580','يُحِبُّونَ','love','https://audio.qurancdn.com/wbw/076_027_003.mp3','إِنَّ هَـٰٓؤُلَآءِ يُحِبُّونَ ٱلْعَاجِلَةَ وَيَذَرُونَ وَرَآءَهُمْ يَوْمًا ثَقِيلًا'
'580','ٱلْعَاجِلَةَ','the immediate','https://audio.qurancdn.com/wbw/076_027_004.mp3','إِنَّ هَـٰٓؤُلَآءِ يُحِبُّونَ ٱلْعَاجِلَةَ وَيَذَرُونَ وَرَآءَهُمْ يَوْمًا ثَقِيلًا'
'580','وَيَذَرُونَ','and leave','https://audio.qurancdn.com/wbw/076_027_005.mp3','إِنَّ هَـٰٓؤُلَآءِ يُحِبُّونَ ٱلْعَاجِلَةَ وَيَذَرُونَ وَرَآءَهُمْ يَوْمًا ثَقِيلًا'
'580','وَرَآءَهُمْ','behind them','https://audio.qurancdn.com/wbw/076_027_006.mp3','إِنَّ هَـٰٓؤُلَآءِ يُحِبُّونَ ٱلْعَاجِلَةَ وَيَذَرُونَ وَرَآءَهُمْ يَوْمًا ثَقِيلًا'
'580','يَوْمًۭا','a Day','https://audio.qurancdn.com/wbw/076_027_007.mp3','إِنَّ هَـٰٓؤُلَآءِ يُحِبُّونَ ٱلْعَاجِلَةَ وَيَذَرُونَ وَرَآءَهُمْ يَوْمًا ثَقِيلًا'
'580','ثَقِيلًۭا','grave','https://audio.qurancdn.com/wbw/076_027_008.mp3','إِنَّ هَـٰٓؤُلَآءِ يُحِبُّونَ ٱلْعَاجِلَةَ وَيَذَرُونَ وَرَآءَهُمْ يَوْمًا ثَقِيلًا'
'580','نَّحْنُ','We','https://audio.qurancdn.com/wbw/076_028_001.mp3','نَّحْنُ خَلَقْنَـٰهُمْ وَشَدَدْنَآ أَسْرَهُمْ ۖ وَإِذَا شِئْنَا بَدَّلْنَآ أَمْثَـٰلَهُمْ تَبْدِيلًا'
'580','خَلَقْنَـٰهُمْ','created them','https://audio.qurancdn.com/wbw/076_028_002.mp3','نَّحْنُ خَلَقْنَـٰهُمْ وَشَدَدْنَآ أَسْرَهُمْ ۖ وَإِذَا شِئْنَا بَدَّلْنَآ أَمْثَـٰلَهُمْ تَبْدِيلًا'
'580','وَشَدَدْنَآ','and We strengthened','https://audio.qurancdn.com/wbw/076_028_003.mp3','نَّحْنُ خَلَقْنَـٰهُمْ وَشَدَدْنَآ أَسْرَهُمْ ۖ وَإِذَا شِئْنَا بَدَّلْنَآ أَمْثَـٰلَهُمْ تَبْدِيلًا'
'580','أَسْرَهُمْ ۖ','their forms','https://audio.qurancdn.com/wbw/076_028_004.mp3','نَّحْنُ خَلَقْنَـٰهُمْ وَشَدَدْنَآ أَسْرَهُمْ ۖ وَإِذَا شِئْنَا بَدَّلْنَآ أَمْثَـٰلَهُمْ تَبْدِيلًا'
'580','وَإِذَا','and when','https://audio.qurancdn.com/wbw/076_028_006.mp3','نَّحْنُ خَلَقْنَـٰهُمْ وَشَدَدْنَآ أَسْرَهُمْ ۖ وَإِذَا شِئْنَا بَدَّلْنَآ أَمْثَـٰلَهُمْ تَبْدِيلًا'
'580','شِئْنَا','We will','https://audio.qurancdn.com/wbw/076_028_007.mp3','نَّحْنُ خَلَقْنَـٰهُمْ وَشَدَدْنَآ أَسْرَهُمْ ۖ وَإِذَا شِئْنَا بَدَّلْنَآ أَمْثَـٰلَهُمْ تَبْدِيلًا'
'580','بَدَّلْنَآ','We can change','https://audio.qurancdn.com/wbw/076_028_008.mp3','نَّحْنُ خَلَقْنَـٰهُمْ وَشَدَدْنَآ أَسْرَهُمْ ۖ وَإِذَا شِئْنَا بَدَّلْنَآ أَمْثَـٰلَهُمْ تَبْدِيلًا'
'580','أَمْثَـٰلَهُمْ','their likeness[es]','https://audio.qurancdn.com/wbw/076_028_009.mp3','نَّحْنُ خَلَقْنَـٰهُمْ وَشَدَدْنَآ أَسْرَهُمْ ۖ وَإِذَا شِئْنَا بَدَّلْنَآ أَمْثَـٰلَهُمْ تَبْدِيلًا'
