'Page Number','Arabic Word','English Word','URL to Arabic Audio','Verse'
'365','وَمَآ','And not','https://audio.qurancdn.com/wbw/025_056_001.mp3','وَمَآ أَرْسَلْنَـٰكَ إِلَّا مُبَشِّرًا وَنَذِيرًا'
'365','أَرْسَلْنَـٰكَ','We sent you','https://audio.qurancdn.com/wbw/025_056_002.mp3','وَمَآ أَرْسَلْنَـٰكَ إِلَّا مُبَشِّرًا وَنَذِيرًا'
'365','إِلَّا','except','https://audio.qurancdn.com/wbw/025_056_003.mp3','وَمَآ أَرْسَلْنَـٰكَ إِلَّا مُبَشِّرًا وَنَذِيرًا'
'365','مُبَشِّرًۭا','(as) a bearer of glad tidings','https://audio.qurancdn.com/wbw/025_056_004.mp3','وَمَآ أَرْسَلْنَـٰكَ إِلَّا مُبَشِّرًا وَنَذِيرًا'
'365','وَنَذِيرًۭا','and a warner','https://audio.qurancdn.com/wbw/025_056_005.mp3','وَمَآ أَرْسَلْنَـٰكَ إِلَّا مُبَشِّرًا وَنَذِيرًا'
'365','قُلْ','Say','https://audio.qurancdn.com/wbw/025_057_001.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','مَآ','Not','https://audio.qurancdn.com/wbw/025_057_002.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','أَسْـَٔلُكُمْ','I ask (of) you','https://audio.qurancdn.com/wbw/025_057_003.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','عَلَيْهِ','for it','https://audio.qurancdn.com/wbw/025_057_004.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','مِنْ','any','https://audio.qurancdn.com/wbw/025_057_005.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','أَجْرٍ','payment','https://audio.qurancdn.com/wbw/025_057_006.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','إِلَّا','except','https://audio.qurancdn.com/wbw/025_057_007.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','مَن','(that) whoever wills','https://audio.qurancdn.com/wbw/025_057_008.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','شَآءَ','(that) whoever wills','https://audio.qurancdn.com/wbw/025_057_009.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','أَن','to','https://audio.qurancdn.com/wbw/025_057_010.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','يَتَّخِذَ','take','https://audio.qurancdn.com/wbw/025_057_011.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','إِلَىٰ','to','https://audio.qurancdn.com/wbw/025_057_012.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
'365','رَبِّهِۦ','his Lord','https://audio.qurancdn.com/wbw/025_057_013.mp3','قُلْ مَآ أَسْـَٔلُكُمْ عَلَيْهِ مِنْ أَجْرٍ إِلَّا مَن شَآءَ أَن يَتَّخِذَ إِلَىٰ رَبِّهِۦ سَبِيلًا'
