'Page Number','Arabic Word','English Word','URL to Arabic Audio','Verse'
'525','أَمْ','Or','https://audio.qurancdn.com/wbw/052_032_001.mp3','أَمْ تَأْمُرُهُمْ أَحْلَـٰمُهُم بِهَـٰذَآ ۚ أَمْ هُمْ قَوْمٌ طَاغُونَ'
'525','تَأْمُرُهُمْ','command them','https://audio.qurancdn.com/wbw/052_032_002.mp3','أَمْ تَأْمُرُهُمْ أَحْلَـٰمُهُم بِهَـٰذَآ ۚ أَمْ هُمْ قَوْمٌ طَاغُونَ'
'525','أَحْلَـٰمُهُم','their minds','https://audio.qurancdn.com/wbw/052_032_003.mp3','أَمْ تَأْمُرُهُمْ أَحْلَـٰمُهُم بِهَـٰذَآ ۚ أَمْ هُمْ قَوْمٌ طَاغُونَ'
'525','بِهَـٰذَآ ۚ','this','https://audio.qurancdn.com/wbw/052_032_004.mp3','أَمْ تَأْمُرُهُمْ أَحْلَـٰمُهُم بِهَـٰذَآ ۚ أَمْ هُمْ قَوْمٌ طَاغُونَ'
'525','هُمْ','they','https://audio.qurancdn.com/wbw/052_032_007.mp3','أَمْ تَأْمُرُهُمْ أَحْلَـٰمُهُم بِهَـٰذَآ ۚ أَمْ هُمْ قَوْمٌ طَاغُونَ'
'525','قَوْمٌۭ','(are) a people','https://audio.qurancdn.com/wbw/052_032_008.mp3','أَمْ تَأْمُرُهُمْ أَحْلَـٰمُهُم بِهَـٰذَآ ۚ أَمْ هُمْ قَوْمٌ طَاغُونَ'
'525','طَاغُونَ','transgressing','https://audio.qurancdn.com/wbw/052_032_009.mp3','أَمْ تَأْمُرُهُمْ أَحْلَـٰمُهُم بِهَـٰذَآ ۚ أَمْ هُمْ قَوْمٌ طَاغُونَ'
'525','يَقُولُونَ','(do) they say','https://audio.qurancdn.com/wbw/052_033_002.mp3','أَمْ يَقُولُونَ تَقَوَّلَهُۥ ۚ بَل لَّا يُؤْمِنُونَ'
'525','تَقَوَّلَهُۥ ۚ','He has made it up','https://audio.qurancdn.com/wbw/052_033_003.mp3','أَمْ يَقُولُونَ تَقَوَّلَهُۥ ۚ بَل لَّا يُؤْمِنُونَ'
'525','بَل','Nay','https://audio.qurancdn.com/wbw/052_033_005.mp3','أَمْ يَقُولُونَ تَقَوَّلَهُۥ ۚ بَل لَّا يُؤْمِنُونَ'
'525','لَّا','not','https://audio.qurancdn.com/wbw/052_033_006.mp3','أَمْ يَقُولُونَ تَقَوَّلَهُۥ ۚ بَل لَّا يُؤْمِنُونَ'
'525','يُؤْمِنُونَ','they believe','https://audio.qurancdn.com/wbw/052_033_007.mp3','أَمْ يَقُولُونَ تَقَوَّلَهُۥ ۚ بَل لَّا يُؤْمِنُونَ'
'525','فَلْيَأْتُوا۟','Then let them bring','https://audio.qurancdn.com/wbw/052_034_001.mp3','فَلْيَأْتُوا۟ بِحَدِيثٍ مِّثْلِهِۦٓ إِن كَانُوا۟ صَـٰدِقِينَ'
'525','بِحَدِيثٍۢ','a statement','https://audio.qurancdn.com/wbw/052_034_002.mp3','فَلْيَأْتُوا۟ بِحَدِيثٍ مِّثْلِهِۦٓ إِن كَانُوا۟ صَـٰدِقِينَ'
'525','مِّثْلِهِۦٓ','like it','https://audio.qurancdn.com/wbw/052_034_003.mp3','فَلْيَأْتُوا۟ بِحَدِيثٍ مِّثْلِهِۦٓ إِن كَانُوا۟ صَـٰدِقِينَ'
'525','إِن','if','https://audio.qurancdn.com/wbw/052_034_004.mp3','فَلْيَأْتُوا۟ بِحَدِيثٍ مِّثْلِهِۦٓ إِن كَانُوا۟ صَـٰدِقِينَ'
'525','كَانُوا۟','they are','https://audio.qurancdn.com/wbw/052_034_005.mp3','فَلْيَأْتُوا۟ بِحَدِيثٍ مِّثْلِهِۦٓ إِن كَانُوا۟ صَـٰدِقِينَ'
'525','صَـٰدِقِينَ','truthful','https://audio.qurancdn.com/wbw/052_034_006.mp3','فَلْيَأْتُوا۟ بِحَدِيثٍ مِّثْلِهِۦٓ إِن كَانُوا۟ صَـٰدِقِينَ'
'525','خُلِقُوا۟','they were created','https://audio.qurancdn.com/wbw/052_035_002.mp3','أَمْ خُلِقُوا۟ مِنْ غَيْرِ شَىْءٍ أَمْ هُمُ ٱلْخَـٰلِقُونَ'
'525','مِنْ','of','https://audio.qurancdn.com/wbw/052_035_003.mp3','أَمْ خُلِقُوا۟ مِنْ غَيْرِ شَىْءٍ أَمْ هُمُ ٱلْخَـٰلِقُونَ'
'525','غَيْرِ','nothing','https://audio.qurancdn.com/wbw/052_035_004.mp3','أَمْ خُلِقُوا۟ مِنْ غَيْرِ شَىْءٍ أَمْ هُمُ ٱلْخَـٰلِقُونَ'
'525','شَىْءٍ','nothing','https://audio.qurancdn.com/wbw/052_035_005.mp3','أَمْ خُلِقُوا۟ مِنْ غَيْرِ شَىْءٍ أَمْ هُمُ ٱلْخَـٰلِقُونَ'
'525','هُمُ','(are) they','https://audio.qurancdn.com/wbw/052_035_007.mp3','أَمْ خُلِقُوا۟ مِنْ غَيْرِ شَىْءٍ أَمْ هُمُ ٱلْخَـٰلِقُونَ'
'525','ٱلْخَـٰلِقُونَ','the creators','https://audio.qurancdn.com/wbw/052_035_008.mp3','أَمْ خُلِقُوا۟ مِنْ غَيْرِ شَىْءٍ أَمْ هُمُ ٱلْخَـٰلِقُونَ'
'525','خَلَقُوا۟','(did) they create','https://audio.qurancdn.com/wbw/052_036_002.mp3','أَمْ خَلَقُوا۟ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضَ ۚ بَل لَّا يُوقِنُونَ'
'525','ٱلسَّمَـٰوَٰتِ','the heavens','https://audio.qurancdn.com/wbw/052_036_003.mp3','أَمْ خَلَقُوا۟ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضَ ۚ بَل لَّا يُوقِنُونَ'
'525','وَٱلْأَرْضَ ۚ','and the earth','https://audio.qurancdn.com/wbw/052_036_004.mp3','أَمْ خَلَقُوا۟ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضَ ۚ بَل لَّا يُوقِنُونَ'
'525','يُوقِنُونَ','they are certain','https://audio.qurancdn.com/wbw/052_036_008.mp3','أَمْ خَلَقُوا۟ ٱلسَّمَـٰوَٰتِ وَٱلْأَرْضَ ۚ بَل لَّا يُوقِنُونَ'
'525','عِندَهُمْ','with them','https://audio.qurancdn.com/wbw/052_037_002.mp3','أَمْ عِندَهُمْ خَزَآئِنُ رَبِّكَ أَمْ هُمُ ٱلْمُصَۣيْطِرُونَ'
'525','خَزَآئِنُ','(are the) treasures','https://audio.qurancdn.com/wbw/052_037_003.mp3','أَمْ عِندَهُمْ خَزَآئِنُ رَبِّكَ أَمْ هُمُ ٱلْمُصَۣيْطِرُونَ'
'525','رَبِّكَ','(of) your Lord','https://audio.qurancdn.com/wbw/052_037_004.mp3','أَمْ عِندَهُمْ خَزَآئِنُ رَبِّكَ أَمْ هُمُ ٱلْمُصَۣيْطِرُونَ'
'525','ٱلْمُصَۣيْطِرُونَ','the controllers','https://audio.qurancdn.com/wbw/052_037_007.mp3','أَمْ عِندَهُمْ خَزَآئِنُ رَبِّكَ أَمْ هُمُ ٱلْمُصَۣيْطِرُونَ'
'525','لَهُمْ','for them','https://audio.qurancdn.com/wbw/052_038_002.mp3','أَمْ لَهُمْ سُلَّمٌ يَسْتَمِعُونَ فِيهِ ۖ فَلْيَأْتِ مُسْتَمِعُهُم بِسُلْطَـٰنٍ مُّبِينٍ'
'525','سُلَّمٌۭ','(is) a stairway','https://audio.qurancdn.com/wbw/052_038_003.mp3','أَمْ لَهُمْ سُلَّمٌ يَسْتَمِعُونَ فِيهِ ۖ فَلْيَأْتِ مُسْتَمِعُهُم بِسُلْطَـٰنٍ مُّبِينٍ'
'525','يَسْتَمِعُونَ','they listen','https://audio.qurancdn.com/wbw/052_038_004.mp3','أَمْ لَهُمْ سُلَّمٌ يَسْتَمِعُونَ فِيهِ ۖ فَلْيَأْتِ مُسْتَمِعُهُم بِسُلْطَـٰنٍ مُّبِينٍ'
'525','فِيهِ ۖ','therewith','https://audio.qurancdn.com/wbw/052_038_005.mp3','أَمْ لَهُمْ سُلَّمٌ يَسْتَمِعُونَ فِيهِ ۖ فَلْيَأْتِ مُسْتَمِعُهُم بِسُلْطَـٰنٍ مُّبِينٍ'
'525','فَلْيَأْتِ','Then let bring','https://audio.qurancdn.com/wbw/052_038_007.mp3','أَمْ لَهُمْ سُلَّمٌ يَسْتَمِعُونَ فِيهِ ۖ فَلْيَأْتِ مُسْتَمِعُهُم بِسُلْطَـٰنٍ مُّبِينٍ'
'525','مُسْتَمِعُهُم','their listener','https://audio.qurancdn.com/wbw/052_038_008.mp3','أَمْ لَهُمْ سُلَّمٌ يَسْتَمِعُونَ فِيهِ ۖ فَلْيَأْتِ مُسْتَمِعُهُم بِسُلْطَـٰنٍ مُّبِينٍ'
'525','بِسُلْطَـٰنٍۢ','an authority','https://audio.qurancdn.com/wbw/052_038_009.mp3','أَمْ لَهُمْ سُلَّمٌ يَسْتَمِعُونَ فِيهِ ۖ فَلْيَأْتِ مُسْتَمِعُهُم بِسُلْطَـٰنٍ مُّبِينٍ'
'525','مُّبِينٍ','clear','https://audio.qurancdn.com/wbw/052_038_010.mp3','أَمْ لَهُمْ سُلَّمٌ يَسْتَمِعُونَ فِيهِ ۖ فَلْيَأْتِ مُسْتَمِعُهُم بِسُلْطَـٰنٍ مُّبِينٍ'
'525','لَهُ','for Him','https://audio.qurancdn.com/wbw/052_039_002.mp3','أَمْ لَهُ ٱلْبَنَـٰتُ وَلَكُمُ ٱلْبَنُونَ'
'525','ٱلْبَنَـٰتُ','(are) daughters','https://audio.qurancdn.com/wbw/052_039_003.mp3','أَمْ لَهُ ٱلْبَنَـٰتُ وَلَكُمُ ٱلْبَنُونَ'
'525','وَلَكُمُ','while for you','https://audio.qurancdn.com/wbw/052_039_004.mp3','أَمْ لَهُ ٱلْبَنَـٰتُ وَلَكُمُ ٱلْبَنُونَ'
'525','ٱلْبَنُونَ','(are) sons','https://audio.qurancdn.com/wbw/052_039_005.mp3','أَمْ لَهُ ٱلْبَنَـٰتُ وَلَكُمُ ٱلْبَنُونَ'
'525','تَسْـَٔلُهُمْ','(do) you ask from them','https://audio.qurancdn.com/wbw/052_040_002.mp3','أَمْ تَسْـَٔلُهُمْ أَجْرًا فَهُم مِّن مَّغْرَمٍ مُّثْقَلُونَ'
'525','أَجْرًۭا','a payment','https://audio.qurancdn.com/wbw/052_040_003.mp3','أَمْ تَسْـَٔلُهُمْ أَجْرًا فَهُم مِّن مَّغْرَمٍ مُّثْقَلُونَ'
'525','فَهُم','so they','https://audio.qurancdn.com/wbw/052_040_004.mp3','أَمْ تَسْـَٔلُهُمْ أَجْرًا فَهُم مِّن مَّغْرَمٍ مُّثْقَلُونَ'
'525','مِّن','from','https://audio.qurancdn.com/wbw/052_040_005.mp3','أَمْ تَسْـَٔلُهُمْ أَجْرًا فَهُم مِّن مَّغْرَمٍ مُّثْقَلُونَ'
